accuracy_per_full_test,PPV_per_full_test,NPV_per_full_test,accuracy_per_simple_test,PPV_per_simple_test,NPV_per_simple_test,total_simple_test,avg_simple_test_per_full_test,positive_simple,negative_simple,TP_simple,TN_simple,PT_span,PT_max_span,CF_span,PT_angle,CF_angle,drop_out_span
0.75,0.5,0.857142857142857,0.688524590163934,0.5,0.709090909090909,61,3.05,6,55,3,39,0.5,4.5,1.5,0.45,-0.45,1
0.85,0.833333333333333,0.857142857142857,0.721311475409836,0.833333333333333,0.709090909090909,61,3.05,6,55,5,39,0.5,4.5,1.5,0.45,-0.45,1.5
0.85,0.833333333333333,0.857142857142857,0.721311475409836,0.833333333333333,0.709090909090909,61,3.05,6,55,5,39,0.5,4.5,1.5,0.45,-0.45,2
0.85,0.833333333333333,0.857142857142857,0.721311475409836,0.833333333333333,0.709090909090909,61,3.05,6,55,5,39,0.5,4.5,1.5,0.45,-0.45,2.5
0.85,0.833333333333333,0.857142857142857,0.721311475409836,0.833333333333333,0.709090909090909,61,3.05,6,55,5,39,0.5,4.5,1.5,0.45,-0.45,3
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,0.5,0.4,-0.45,0
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,0.5,0.4,-0.45,0.5
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,0.5,0.4,-0.45,1
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,0.5,0.4,-0.45,1.5
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,0.5,0.4,-0.45,2
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,0.5,0.4,-0.45,2.5
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,0.5,0.4,-0.45,3
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,0.5,0.45,-0.45,0
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,0.5,0.45,-0.45,0.5
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,0.5,0.45,-0.45,1
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,0.5,0.45,-0.45,1.5
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,0.5,0.45,-0.45,2
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,0.5,0.45,-0.45,2.5
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,0.5,0.45,-0.45,3
0.9,0.846153846153846,1,0.62,0.846153846153846,0.540540540540541,50,2.5,13,37,11,20,1,4.5,1,0.4,-0.45,0
0.9,0.846153846153846,1,0.62,0.846153846153846,0.540540540540541,50,2.5,13,37,11,20,1,4.5,1,0.4,-0.45,0.5
0.9,0.846153846153846,1,0.62,0.846153846153846,0.540540540540541,50,2.5,13,37,11,20,1,4.5,1,0.4,-0.45,1
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,1,0.4,-0.45,1.5
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,1,0.4,-0.45,2
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,1,0.4,-0.45,2.5
0.95,0.923076923076923,1,0.64,0.923076923076923,0.540540540540541,50,2.5,13,37,12,20,1,4.5,1,0.4,-0.45,3
0.65,0.833333333333333,0.571428571428571,0.459016393442623,0.833333333333333,0.418181818181818,61,3.05,6,55,5,23,1,4.5,1,0.45,-0.45,0
0.65,0.833333333333333,0.571428571428571,0.459016393442623,0.833333333333333,0.418181818181818,61,3.05,6,55,5,23,1,4.5,1,0.45,-0.45,0.5
0.65,0.833333333333333,0.571428571428571,0.459016393442623,0.833333333333333,0.418181818181818,61,3.05,6,55,5,23,1,4.5,1,0.45,-0.45,1
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,1,0.45,-0.45,1.5
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,1,0.45,-0.45,2
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,1,0.45,-0.45,2.5
0.7,1,0.571428571428571,0.475409836065574,1,0.418181818181818,61,3.05,6,55,6,23,1,4.5,1,0.45,-0.45,3
0.7,0.538461538461538,1,0.54,0.538461538461538,0.540540540540541,50,2.5,13,37,7,20,1,4.5,1.5,0.4,-0.45,0
0.7,0.538461538461538,1,0.54,0.538461538461538,0.540540540540541,50,2.5,13,37,7,20,1,4.5,1.5,0.4,-0.45,0.5
0.75,0.615384615384615,1,0.56,0.615384615384615,0.540540540540541,50,2.5,13,37,8,20,1,4.5,1.5,0.4,-0.45,1
0.85,0.769230769230769,1,0.6,0.769230769230769,0.540540540540541,50,2.5,13,37,10,20,1,4.5,1.5,0.4,-0.45,1.5
0.85,0.769230769230769,1,0.6,0.769230769230769,0.540540540540541,50,2.5,13,37,10,20,1,4.5,1.5,0.4,-0.45,2
0.85,0.769230769230769,1,0.6,0.769230769230769,0.540540540540541,50,2.5,13,37,10,20,1,4.5,1.5,0.4,-0.45,2.5
0.85,0.769230769230769,1,0.6,0.769230769230769,0.540540540540541,50,2.5,13,37,10,20,1,4.5,1.5,0.4,-0.45,3
0.75,0.5,0.857142857142857,0.688524590163934,0.5,0.709090909090909,61,3.05,6,55,3,39,1,4.5,1.5,0.45,-0.45,0
0.75,0.5,0.857142857142857,0.688524590163934,0.5,0.709090909090909,61,3.05,6,55,3,39,1,4.5,1.5,0.45,-0.45,0.5
0.75,0.5,0.857142857142857,0.688524590163934,0.5,0.709090909090909,61,3.05,6,55,3,39,1,4.5,1.5,0.45,-0.45,1
0.85,0.833333333333333,0.857142857142857,0.721311475409836,0.833333333333333,0.709090909090909,61,3.05,6,55,5,39,1,4.5,1.5,0.45,-0.45,1.5
0.85,0.833333333333333,0.857142857142857,0.721311475409836,0.833333333333333,0.709090909090909,61,3.05,6,55,5,39,1,4.5,1.5,0.45,-0.45,2
0.85,0.833333333333333,0.857142857142857,0.721311475409836,0.833333333333333,0.709090909090909,61,3.05,6,55,5,39,1,4.5,1.5,0.45,-0.45,2.5
0.85,0.833333333333333,0.857142857142857,0.721311475409836,0.833333333333333,0.709090909090909,61,3.05,6,55,5,39,1,4.5,1.5,0.45,-0.45,3
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,0.5,0.4,-0.45,0
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,0.5,0.4,-0.45,0.5
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,0.5,0.4,-0.45,1
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,0.5,0.4,-0.45,1.5
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,0.5,0.4,-0.45,2
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,0.5,0.4,-0.45,2.5
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,0.5,0.4,-0.45,3
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,0.5,0.45,-0.45,0
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,0.5,0.45,-0.45,0.5
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,0.5,0.45,-0.45,1
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,0.5,0.45,-0.45,1.5
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,0.5,0.45,-0.45,2
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,0.5,0.45,-0.45,2.5
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,0.5,0.45,-0.45,3
0.9,0.846153846153846,1,0.659090909090909,0.846153846153846,0.580645161290323,44,2.2,13,31,11,18,1.5,4.5,1,0.4,-0.45,0
0.9,0.846153846153846,1,0.659090909090909,0.846153846153846,0.580645161290323,44,2.2,13,31,11,18,1.5,4.5,1,0.4,-0.45,0.5
0.9,0.846153846153846,1,0.659090909090909,0.846153846153846,0.580645161290323,44,2.2,13,31,11,18,1.5,4.5,1,0.4,-0.45,1
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,1,0.4,-0.45,1.5
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,1,0.4,-0.45,2
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,1,0.4,-0.45,2.5
0.95,0.923076923076923,1,0.681818181818182,0.923076923076923,0.580645161290323,44,2.2,13,31,12,18,1.5,4.5,1,0.4,-0.45,3
0.65,0.833333333333333,0.571428571428571,0.481481481481481,0.833333333333333,0.4375,54,2.7,6,48,5,21,1.5,4.5,1,0.45,-0.45,0
0.65,0.833333333333333,0.571428571428571,0.481481481481481,0.833333333333333,0.4375,54,2.7,6,48,5,21,1.5,4.5,1,0.45,-0.45,0.5
0.65,0.833333333333333,0.571428571428571,0.481481481481481,0.833333333333333,0.4375,54,2.7,6,48,5,21,1.5,4.5,1,0.45,-0.45,1
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,1,0.45,-0.45,1.5
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,1,0.45,-0.45,2
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,1,0.45,-0.45,2.5
0.7,1,0.571428571428571,0.5,1,0.4375,54,2.7,6,48,6,21,1.5,4.5,1,0.45,-0.45,3
0.7,0.538461538461538,1,0.568181818181818,0.538461538461538,0.580645161290323,44,2.2,13,31,7,18,1.5,4.5,1.5,0.4,-0.45,0
0.7,0.538461538461538,1,0.568181818181818,0.538461538461538,0.580645161290323,44,2.2,13,31,7,18,1.5,4.5,1.5,0.4,-0.45,0.5
0.75,0.615384615384615,1,0.590909090909091,0.615384615384615,0.580645161290323,44,2.2,13,31,8,18,1.5,4.5,1.5,0.4,-0.45,1
0.85,0.769230769230769,1,0.636363636363636,0.769230769230769,0.580645161290323,44,2.2,13,31,10,18,1.5,4.5,1.5,0.4,-0.45,1.5
0.85,0.769230769230769,1,0.636363636363636,0.769230769230769,0.580645161290323,44,2.2,13,31,10,18,1.5,4.5,1.5,0.4,-0.45,2
0.85,0.769230769230769,1,0.636363636363636,0.769230769230769,0.580645161290323,44,2.2,13,31,10,18,1.5,4.5,1.5,0.4,-0.45,2.5
0.85,0.769230769230769,1,0.636363636363636,0.769230769230769,0.580645161290323,44,2.2,13,31,10,18,1.5,4.5,1.5,0.4,-0.45,3
0.75,0.5,0.857142857142857,0.703703703703704,0.5,0.729166666666667,54,2.7,6,48,3,35,1.5,4.5,1.5,0.45,-0.45,0
0.75,0.5,0.857142857142857,0.703703703703704,0.5,0.729166666666667,54,2.7,6,48,3,35,1.5,4.5,1.5,0.45,-0.45,0.5
0.75,0.5,0.857142857142857,0.703703703703704,0.5,0.729166666666667,54,2.7,6,48,3,35,1.5,4.5,1.5,0.45,-0.45,1
0.85,0.833333333333333,0.857142857142857,0.740740740740741,0.833333333333333,0.729166666666667,54,2.7,6,48,5,35,1.5,4.5,1.5,0.45,-0.45,1.5
0.85,0.833333333333333,0.857142857142857,0.740740740740741,0.833333333333333,0.729166666666667,54,2.7,6,48,5,35,1.5,4.5,1.5,0.45,-0.45,2
0.85,0.833333333333333,0.857142857142857,0.740740740740741,0.833333333333333,0.729166666666667,54,2.7,6,48,5,35,1.5,4.5,1.5,0.45,-0.45,2.5
0.85,0.833333333333333,0.857142857142857,0.740740740740741,0.833333333333333,0.729166666666667,54,2.7,6,48,5,35,1.5,4.5,1.5,0.45,-0.45,3
0.9,0.916666666666667,0.875,0.666666666666667,0.916666666666667,0.566666666666667,42,2.1,12,30,11,17,2,4.5,0.5,0.4,-0.45,0
0.9,0.916666666666667,0.875,0.666666666666667,0.916666666666667,0.566666666666667,42,2.1,12,30,11,17,2,4.5,0.5,0.4,-0.45,0.5
0.9,0.916666666666667,0.875,0.666666666666667,0.916666666666667,0.566666666666667,42,2.1,12,30,11,17,2,4.5,0.5,0.4,-0.45,1
0.9,0.916666666666667,0.875,0.666666666666667,0.916666666666667,0.566666666666667,42,2.1,12,30,11,17,2,4.5,0.5,0.4,-0.45,1.5
0.9,0.916666666666667,0.875,0.666666666666667,0.916666666666667,0.566666666666667,42,2.1,12,30,11,17,2,4.5,0.5,0.4,-0.45,2
0.9,0.916666666666667,0.875,0.666666666666667,0.916666666666667,0.566666666666667,42,2.1,12,30,11,17,2,4.5,0.5,0.4,-0.45,2.5
0.9,0.916666666666667,0.875,0.666666666666667,0.916666666666667,0.566666666666667,42,2.1,12,30,11,17,2,4.5,0.5,0.4,-0.45,3
0.65,1,0.533333333333333,0.480769230769231,1,0.425531914893617,52,2.6,5,47,5,20,2,4.5,0.5,0.45,-0.45,0
0.65,1,0.533333333333333,0.480769230769231,1,0.425531914893617,52,2.6,5,47,5,20,2,4.5,0.5,0.45,-0.45,0.5
0.65,1,0.533333333333333,0.480769230769231,1,0.425531914893617,52,2.6,5,47,5,20,2,4.5,0.5,0.45,-0.45,1
0.65,1,0.533333333333333,0.480769230769231,1,0.425531914893617,52,2.6,5,47,5,20,2,4.5,0.5,0.45,-0.45,1.5
0.65,1,0.533333333333333,0.480769230769231,1,0.425531914893617,52,2.6,5,47,5,20,2,4.5,0.5,0.45,-0.45,2
0.65,1,0.533333333333333,0.480769230769231,1,0.425531914893617,52,2.6,5,47,5,20,2,4.5,0.5,0.45,-0.45,2.5
0.65,1,0.533333333333333,0.480769230769231,1,0.425531914893617,52,2.6,5,47,5,20,2,4.5,0.5,0.45,-0.45,3
0.9,0.833333333333333,1,0.666666666666667,0.833333333333333,0.6,42,2.1,12,30,10,18,2,4.5,1,0.4,-0.45,0
0.9,0.833333333333333,1,0.666666666666667,0.833333333333333,0.6,42,2.1,12,30,10,18,2,4.5,1,0.4,-0.45,0.5
0.9,0.833333333333333,1,0.666666666666667,0.833333333333333,0.6,42,2.1,12,30,10,18,2,4.5,1,0.4,-0.45,1
0.95,0.916666666666667,1,0.69047619047619,0.916666666666667,0.6,42,2.1,12,30,11,18,2,4.5,1,0.4,-0.45,1.5
0.95,0.916666666666667,1,0.69047619047619,0.916666666666667,0.6,42,2.1,12,30,11,18,2,4.5,1,0.4,-0.45,2
0.95,0.916666666666667,1,0.69047619047619,0.916666666666667,0.6,42,2.1,12,30,11,18,2,4.5,1,0.4,-0.45,2.5
0.95,0.916666666666667,1,0.69047619047619,0.916666666666667,0.6,42,2.1,12,30,11,18,2,4.5,1,0.4,-0.45,3
0.65,0.8,0.6,0.480769230769231,0.8,0.446808510638298,52,2.6,5,47,4,21,2,4.5,1,0.45,-0.45,0
0.65,0.8,0.6,0.480769230769231,0.8,0.446808510638298,52,2.6,5,47,4,21,2,4.5,1,0.45,-0.45,0.5
0.65,0.8,0.6,0.480769230769231,0.8,0.446808510638298,52,2.6,5,47,4,21,2,4.5,1,0.45,-0.45,1
0.7,1,0.6,0.5,1,0.446808510638298,52,2.6,5,47,5,21,2,4.5,1,0.45,-0.45,1.5
0.7,1,0.6,0.5,1,0.446808510638298,52,2.6,5,47,5,21,2,4.5,1,0.45,-0.45,2
0.7,1,0.6,0.5,1,0.446808510638298,52,2.6,5,47,5,21,2,4.5,1,0.45,-0.45,2.5
0.7,1,0.6,0.5,1,0.446808510638298,52,2.6,5,47,5,21,2,4.5,1,0.45,-0.45,3
0.7,0.5,1,0.571428571428571,0.5,0.6,42,2.1,12,30,6,18,2,4.5,1.5,0.4,-0.45,0
0.7,0.5,1,0.571428571428571,0.5,0.6,42,2.1,12,30,6,18,2,4.5,1.5,0.4,-0.45,0.5
0.75,0.583333333333333,1,0.595238095238095,0.583333333333333,0.6,42,2.1,12,30,7,18,2,4.5,1.5,0.4,-0.45,1
0.85,0.75,1,0.642857142857143,0.75,0.6,42,2.1,12,30,9,18,2,4.5,1.5,0.4,-0.45,1.5
0.85,0.75,1,0.642857142857143,0.75,0.6,42,2.1,12,30,9,18,2,4.5,1.5,0.4,-0.45,2
0.85,0.75,1,0.642857142857143,0.75,0.6,42,2.1,12,30,9,18,2,4.5,1.5,0.4,-0.45,2.5
0.85,0.75,1,0.642857142857143,0.75,0.6,42,2.1,12,30,9,18,2,4.5,1.5,0.4,-0.45,3
0.75,0.4,0.866666666666667,0.692307692307692,0.4,0.723404255319149,52,2.6,5,47,2,34,2,4.5,1.5,0.45,-0.45,0
0.75,0.4,0.866666666666667,0.692307692307692,0.4,0.723404255319149,52,2.6,5,47,2,34,2,4.5,1.5,0.45,-0.45,0.5
0.75,0.4,0.866666666666667,0.692307692307692,0.4,0.723404255319149,52,2.6,5,47,2,34,2,4.5,1.5,0.45,-0.45,1
0.85,0.8,0.866666666666667,0.730769230769231,0.8,0.723404255319149,52,2.6,5,47,4,34,2,4.5,1.5,0.45,-0.45,1.5
0.85,0.8,0.866666666666667,0.730769230769231,0.8,0.723404255319149,52,2.6,5,47,4,34,2,4.5,1.5,0.45,-0.45,2
0.85,0.8,0.866666666666667,0.730769230769231,0.8,0.723404255319149,52,2.6,5,47,4,34,2,4.5,1.5,0.45,-0.45,2.5
0.85,0.8,0.866666666666667,0.730769230769231,0.8,0.723404255319149,52,2.6,5,47,4,34,2,4.5,1.5,0.45,-0.45,3
